t,x,y,z,speed_mps,speed_kmh,steer,throttle,lap,mode,cam
2.464368,-64.995506,17.490570,-0.000998,0.000139,0.000502,0.060665,0.477364,0,trail,8
2.497793,-64.995453,17.490538,-0.001038,0.008213,0.029566,0.058087,0.477906,0,trail,8
2.530765,-64.987663,17.485647,-0.001147,0.238131,0.857273,0.207116,0.584051,0,trail,8
2.563348,-64.978828,17.479874,-0.002807,0.348260,1.253735,0.356991,0.708083,0,trail,8
2.596310,-64.970047,17.474840,-0.003362,0.355185,1.278665,0.277969,0.630549,0,trail,8
2.629668,-64.957710,17.468176,-0.002583,0.399887,1.439592,0.350578,0.662810,0,trail,8
2.662727,-64.947159,17.462734,-0.001964,0.382793,1.378056,0.344401,0.631570,0,trail,8
2.695872,-64.935883,17.456310,-0.001568,0.407079,1.465484,0.307024,0.644080,0,trail,8
2.728372,-64.923920,17.449741,-0.001226,0.429169,1.545007,0.218525,0.615476,0,trail,8
2.761818,-64.912933,17.444302,-0.001276,0.432761,1.557938,0.140159,0.591229,0,trail,8
2.794233,-64.900505,17.437546,-0.001169,0.420885,1.515187,0.107945,0.576700,0,trail,8
2.827142,-64.887726,17.430113,-0.001046,0.444197,1.599111,0.051525,0.584083,0,trail,8
2.861020,-64.872849,17.422041,-0.001040,0.485829,1.748983,0.038329,0.613835,0,trail,8
2.893826,-64.858063,17.413176,-0.001239,0.525279,1.891005,0.152931,0.616198,0,trail,8
2.926499,-64.845146,17.405411,-0.001443,0.519053,1.868591,0.093373,0.627424,0,trail,8
2.959449,-64.830368,17.398169,-0.001395,0.512979,1.846724,0.063550,0.607029,0,trail,8
2.992589,-64.814857,17.389324,-0.001208,0.542871,1.954334,-0.008519,0.616488,0,trail,8
3.026869,-64.797600,17.379780,-0.001053,0.542983,1.954737,0.000447,0.597896,0,trail,8
3.059449,-64.781425,17.370329,-0.001047,0.573699,2.065318,0.030634,0.616608,0,trail,8
3.092560,-64.765305,17.360626,-0.001057,0.578182,2.081455,-0.004991,0.646956,0,trail,8
3.125147,-64.750397,17.352144,-0.001096,0.617197,2.221908,0.014719,0.671756,0,trail,8
3.159095,-64.732597,17.342632,-0.001309,0.620648,2.234332,-0.042602,0.669461,0,trail,8
3.192504,-64.714371,17.330925,-0.001231,0.634918,2.285706,-0.051007,0.682118,0,trail,8
3.225293,-64.691666,17.319277,-0.001285,0.672733,2.421839,-0.013493,0.722986,0,trail,8
3.259076,-64.675201,17.308598,-0.001666,0.701153,2.524152,-0.077092,0.664851,0,trail,8
3.292681,-64.654541,17.296137,-0.001621,0.715402,2.575447,-0.109431,0.666087,0,trail,8
3.325540,-64.633141,17.283876,-0.001423,0.731959,2.635051,-0.096988,0.686741,0,trail,8
3.358866,-64.611794,17.270899,-0.001335,0.781089,2.811921,-0.094878,0.731293,0,trail,8
3.391838,-64.588089,17.256681,-0.001411,0.829563,2.986427,-0.054842,0.758319,0,trail,8
3.424548,-64.565971,17.242851,-0.001529,0.830841,2.991029,-0.076593,0.764575,0,trail,8
3.457283,-64.542320,17.229120,-0.001528,0.893531,3.216712,-0.071468,0.796499,0,trail,8
3.491004,-64.513420,17.211691,-0.001665,0.905445,3.259603,-0.069022,0.775484,0,trail,8
3.523984,-64.488945,17.196302,-0.001659,0.971518,3.497466,-0.045366,0.809521,0,trail,8
3.556278,-64.460014,17.178774,-0.001885,0.988790,3.559642,-0.014490,0.811966,0,trail,8
3.589270,-64.436287,17.164312,-0.001734,1.044876,3.761555,-0.054700,0.828908,0,trail,8
3.622494,-64.404526,17.145128,-0.002197,1.091433,3.929160,-0.096648,0.848780,0,trail,8
3.655304,-64.367668,17.122192,-0.002027,1.151762,4.146342,-0.103637,0.849217,0,trail,8
3.688311,-64.334450,17.100954,-0.002152,1.205668,4.340405,-0.103653,0.868071,0,trail,8
3.721833,-64.301796,17.080658,-0.002116,1.261291,4.540649,-0.094550,0.851154,0,trail,8
3.754743,-64.269897,17.059719,-0.002264,1.280560,4.610017,-0.109833,0.876262,0,trail,8
3.787638,-64.228317,17.032566,-0.002306,1.393537,5.016733,-0.179830,0.950000,0,trail,8
3.820836,-64.189957,17.006433,-0.002491,1.400994,5.043577,-0.207200,0.906337,0,trail,8
3.853390,-64.152733,16.981121,-0.002175,1.455851,5.241064,-0.208905,0.942047,0,trail,8
3.886283,-64.110115,16.952070,-0.002207,1.545204,5.562736,-0.256068,0.950000,0,trail,8
3.919713,-64.074257,16.925154,-0.002497,1.543482,5.556534,-0.238559,0.933774,0,trail,8
3.953104,-64.029510,16.893856,-0.002459,1.628021,5.860877,-0.247510,0.950000,0,trail,8
3.986247,-63.979618,16.856955,-0.002478,1.754515,6.316254,-0.248241,0.950000,0,trail,8
4.020772,-63.932693,16.819597,-0.002868,1.721647,6.197928,-0.219252,0.890903,0,trail,8
4.053478,-63.894112,16.788769,-0.002327,1.796011,6.465638,-0.223782,0.913958,0,trail,8
4.085534,-63.847702,16.752224,-0.002290,1.870120,6.732431,-0.271518,0.950000,0,trail,8
4.118376,-63.793861,16.708004,-0.002391,1.919050,6.908580,-0.295093,0.950000,0,trail,8
4.151861,-63.742596,16.664351,-0.002519,1.962770,7.065971,-0.313856,0.950000,0,trail,8
4.184731,-63.695789,16.624163,-0.002360,2.012644,7.245518,-0.326094,0.950000,0,trail,8
4.217762,-63.644699,16.579689,-0.002254,2.127360,7.658497,-0.308214,0.950000,0,trail,8
4.250410,-63.592690,16.530115,-0.002749,2.061990,7.423164,-0.268641,0.950000,0,trail,8
4.283391,-63.544189,16.482792,-0.001926,2.154694,7.756900,-0.206812,0.913993,0,trail,8
4.317132,-63.487534,16.428160,-0.002352,2.211018,7.959666,-0.193322,0.950000,0,trail,8
4.350666,-63.437180,16.375488,-0.002248,2.228179,8.021443,-0.167323,0.950000,0,trail,8
4.383154,-63.387783,16.325603,-0.002298,2.304597,8.296548,-0.192044,0.950000,0,trail,8
4.416609,-63.333591,16.268267,-0.002166,2.335365,8.407313,-0.131489,0.950000,0,trail,8
4.449446,-63.281399,16.213917,-0.002518,2.427687,8.739675,-0.118729,0.950000,0,trail,8
4.482655,-63.227539,16.155193,-0.002572,2.423094,8.723138,-0.096637,0.950000,0,trail,8
4.515159,-63.172588,16.096569,-0.002121,2.513029,9.046906,-0.070692,0.950000,0,trail,8
4.548849,-63.115437,16.035341,-0.002598,2.543094,9.155138,-0.074462,0.950000,0,trail,8
4.581543,-63.058239,15.972155,-0.002334,2.589220,9.321191,-0.043246,0.950000,0,trail,8
4.614592,-62.991211,15.900247,-0.002194,2.660831,9.578990,-0.052143,0.950000,0,trail,8
4.647311,-62.945251,15.849442,-0.002440,2.674232,9.627237,-0.059421,0.950000,0,trail,8
4.680496,-62.872910,15.769546,-0.002276,2.740828,9.866982,-0.053671,0.950000,0,trail,8
4.713412,-62.815945,15.706122,-0.002082,2.761967,9.943082,-0.032299,0.950000,0,trail,8
