t,x,y,z,speed_mps,speed_kmh,steer,throttle,lap,mode,cam
2.427116,-65.001968,94.507515,-0.000982,0.000761,0.002740,-0.299673,0.324856,0,trail,9
2.460340,-65.001968,94.507515,-0.001001,0.000045,0.000163,-0.300229,0.324862,0,trail,9
2.493112,-65.001968,94.507515,-0.001001,0.000679,0.002445,-0.298915,0.324457,0,trail,9
2.526796,-65.001968,94.507515,-0.000973,0.001152,0.004149,-0.299715,0.324869,0,trail,9
2.559521,-65.001968,94.507515,-0.000946,0.000872,0.003140,-0.300098,0.325131,0,trail,9
2.592056,-65.001968,94.507515,-0.000921,0.000096,0.000345,-0.299815,0.324749,0,trail,9
2.625674,-65.001968,94.507515,-0.000967,0.000354,0.001274,-0.300468,0.325632,0,trail,9
2.658318,-65.001968,94.507515,-0.000990,0.001009,0.003634,-0.301041,0.325921,0,trail,9
2.691803,-65.001968,94.507515,-0.001013,0.001675,0.006030,-0.299988,0.325033,0,trail,9
2.724962,-65.001968,94.507515,-0.001001,0.002011,0.007241,-0.301744,0.326354,0,trail,9
2.757899,-65.001968,94.507515,-0.000974,0.001573,0.005664,-0.300147,0.325426,0,trail,9
2.790924,-65.001968,94.507515,-0.000947,0.001400,0.005039,-0.300268,0.325179,0,trail,9
2.823925,-65.001968,94.507515,-0.000936,0.004544,0.016360,-0.301409,0.326530,0,trail,9
2.856723,-65.001968,94.507515,-0.000968,0.004210,0.015156,-0.300613,0.325544,0,trail,9
2.889295,-65.001968,94.507515,-0.000953,0.004751,0.017105,-0.299000,0.324767,0,trail,9
2.922631,-65.001968,94.507515,-0.000970,0.004174,0.015026,-0.301434,0.326094,0,trail,9
2.955800,-65.001968,94.507515,-0.000956,0.001690,0.006084,-0.301006,0.325881,0,trail,9
2.988957,-65.001968,94.507515,-0.000971,0.001134,0.004081,-0.300000,0.325259,0,trail,9
3.021116,-65.001968,94.507515,-0.000943,0.003194,0.011499,-0.300133,0.325360,0,trail,9
3.055011,-65.001968,94.507515,-0.000960,0.001223,0.004403,-0.300039,0.325186,0,trail,9
3.089005,-65.001968,94.507515,-0.000968,0.002086,0.007510,-0.299995,0.325234,0,trail,9
3.122077,-65.001968,94.507515,-0.000942,0.000729,0.002625,-0.299745,0.324852,0,trail,9
3.155693,-65.001968,94.507515,-0.000947,0.001825,0.006571,-0.299785,0.325075,0,trail,9
3.188711,-65.001968,94.507515,-0.000980,0.004954,0.017835,-0.299905,0.325263,0,trail,9
3.221441,-65.001968,94.507515,-0.000960,0.002290,0.008243,-0.300254,0.325202,0,trail,9
3.254608,-65.001968,94.507515,-0.000972,0.000521,0.001877,-0.300719,0.325541,0,trail,9
3.287299,-65.001968,94.507515,-0.001006,0.002194,0.007899,-0.301509,0.326195,0,trail,9
3.320542,-65.001968,94.507515,-0.001004,0.001909,0.006872,-0.301291,0.326010,0,trail,9
3.353956,-65.001968,94.507515,-0.000998,0.002456,0.008842,-0.301024,0.326059,0,trail,9
3.386040,-65.001968,94.507515,-0.000947,0.001432,0.005154,-0.299142,0.324539,0,trail,9
3.419993,-65.001968,94.507515,-0.000991,0.002540,0.009143,-0.300425,0.325517,0,trail,9
3.453218,-65.001854,94.498322,-0.001095,0.224937,0.809772,-0.518614,0.483024,0,trail,9
3.486501,-65.001930,94.487930,-0.002854,0.312798,1.126072,-0.348345,0.551465,0,trail,9
3.519081,-65.002472,94.479492,-0.002935,0.337322,1.214359,-0.548010,0.516499,0,trail,9
3.552425,-65.003571,94.467155,-0.002212,0.356105,1.281978,-0.571460,0.518581,0,trail,9
3.585272,-65.004333,94.456284,-0.001732,0.359129,1.292865,-0.575880,0.517138,0,trail,9
3.618103,-65.005615,94.445786,-0.001429,0.345808,1.244909,-0.577783,0.490988,0,trail,9
3.651155,-65.007988,94.432198,-0.001218,0.384192,1.383091,-0.523135,0.467723,0,trail,9
3.684802,-65.009544,94.420021,-0.001154,0.391826,1.410575,-0.483852,0.468115,0,trail,9
3.717371,-65.011040,94.409424,-0.001151,0.363731,1.309433,-0.424477,0.439791,0,trail,9
3.750140,-65.012749,94.396561,-0.001047,0.369107,1.328787,-0.382692,0.418722,0,trail,9
3.783252,-65.014809,94.382729,-0.000978,0.386369,1.390928,-0.370417,0.425215,0,trail,9
3.816925,-65.016655,94.371758,-0.000977,0.384325,1.383570,-0.363458,0.421339,0,trail,9
3.849876,-65.018974,94.358826,-0.001003,0.379093,1.364733,-0.352399,0.422950,0,trail,9
3.882222,-65.020584,94.348465,-0.000979,0.363478,1.308520,-0.324693,0.406932,0,trail,9
3.915792,-65.022568,94.336128,-0.000947,0.366313,1.318726,-0.301131,0.389158,0,trail,9
3.948080,-65.023758,94.324448,-0.000960,0.371135,1.336086,-0.331998,0.409867,0,trail,9
3.981221,-65.025848,94.313042,-0.000935,0.371843,1.338636,-0.368755,0.425533,0,trail,9
4.013921,-65.028061,94.301056,-0.000895,0.388725,1.399411,-0.426984,0.462021,0,trail,9
4.046446,-65.030449,94.287666,-0.000963,0.375749,1.352696,-0.401534,0.446420,0,trail,9
