t,x,y,z,speed_mps,speed_kmh,steer,throttle,lap,mode,cam
4.681812,-64.091057,96.003975,-0.002190,2.070390,7.453403,-0.035733,0.861721,0,trail,9
4.715366,-64.052345,96.065376,-0.001839,2.130388,7.669397,-0.028157,0.889341,0,trail,9
4.747873,-64.015327,96.123405,-0.001958,2.157185,7.765866,-0.013369,0.897721,0,trail,9
4.780832,-63.982861,96.174301,-0.002005,2.166851,7.800663,-0.022963,0.922721,0,trail,9
4.814512,-63.938442,96.242264,-0.001951,2.243861,8.077898,-0.053099,0.944101,0,trail,9
4.847364,-63.896435,96.307060,-0.002029,2.300683,8.282458,-0.030177,0.950000,0,trail,9
4.880732,-63.854107,96.372147,-0.002158,2.350604,8.462173,-0.040269,0.950000,0,trail,9
4.913800,-63.811932,96.436867,-0.001972,2.365479,8.515725,-0.063405,0.950000,0,trail,9
4.947610,-63.766712,96.506363,-0.002388,2.441144,8.788120,-0.034273,0.950000,0,trail,9
4.980242,-63.724201,96.569244,-0.002310,2.457118,8.845623,-0.062066,0.950000,0,trail,9
5.014212,-63.679115,96.638344,-0.002071,2.517522,9.063081,-0.063930,0.950000,0,trail,9
5.047650,-63.631409,96.708885,-0.002148,2.607204,9.385934,-0.002974,0.950000,0,trail,9
5.080752,-63.579678,96.786766,-0.002272,2.588156,9.317363,-0.027088,0.950000,0,trail,9
5.113975,-63.530647,96.858925,-0.001906,2.667259,9.602132,-0.041657,0.950000,0,trail,9
5.147669,-63.482040,96.933105,-0.002192,2.695103,9.702369,-0.061744,0.950000,0,trail,9
5.180070,-63.436081,97.000572,-0.001935,2.740267,9.864962,-0.060302,0.950000,0,trail,9
5.213677,-63.378254,97.086472,-0.002464,2.770722,9.974600,-0.045434,0.950000,0,trail,9
5.245981,-63.325233,97.163895,-0.002102,2.804723,10.097003,-0.034782,0.950000,0,trail,9
5.279618,-63.282192,97.228836,-0.001912,2.893133,10.415278,-0.071091,0.950000,0,trail,9
5.312283,-63.219452,97.317841,-0.002368,2.898092,10.433132,-0.072201,0.950000,0,trail,9
5.345589,-63.166149,97.394981,-0.002155,2.936128,10.570061,-0.051834,0.950000,0,trail,9
5.378415,-63.111645,97.472534,-0.001858,2.975375,10.711349,-0.041909,0.950000,0,trail,9
5.411150,-63.055588,97.552879,-0.002277,2.964821,10.673355,-0.060615,0.950000,0,trail,9
5.444521,-62.994431,97.637917,-0.001975,2.924154,10.526956,-0.039550,0.854554,0,trail,9
5.477619,-62.942329,97.708755,-0.001579,2.936620,10.571834,-0.017281,0.806145,0,trail,9
5.510206,-62.887009,97.783531,-0.001166,2.943835,10.597805,-0.031237,0.887673,0,trail,9
5.543068,-62.826626,97.865242,-0.001194,2.988845,10.759844,-0.030981,0.897582,0,trail,9
5.576065,-62.769569,97.942169,-0.001269,2.955679,10.640446,-0.029671,0.888749,0,trail,9
5.609556,-62.713238,98.018066,-0.001181,2.939208,10.581147,-0.027379,0.879641,0,trail,9
5.642744,-62.654339,98.096169,-0.001032,2.953589,10.632920,-0.020502,0.879879,0,trail,9
5.675955,-62.595860,98.173355,-0.000979,2.970458,10.693650,-0.025206,0.838529,0,trail,9
5.708828,-62.530529,98.260544,-0.000971,2.954720,10.636992,0.004385,0.861604,0,trail,9
5.741828,-62.476257,98.332748,-0.000937,2.948658,10.615168,-0.025776,0.850932,0,trail,9
5.775611,-62.409256,98.422325,-0.000908,2.942562,10.593223,-0.014250,0.845806,0,trail,9
5.807971,-62.363686,98.482536,-0.000881,2.945524,10.603887,-0.016947,0.855763,0,trail,9
5.841047,-62.303406,98.562027,-0.000853,2.950073,10.620263,-0.022628,0.859662,0,trail,9
5.873855,-62.238071,98.647583,-0.000941,2.974461,10.708060,-0.028299,0.850619,0,trail,9
5.907321,-62.176373,98.728813,-0.001061,2.943251,10.595703,-0.017405,0.870758,0,trail,9
5.940215,-62.116833,98.806923,-0.000992,2.951384,10.624982,-0.006733,0.848772,0,trail,9
5.973472,-62.057831,98.884140,-0.000948,2.941706,10.590143,-0.015036,0.863468,0,trail,9
6.006186,-62.006828,98.951637,-0.000923,2.942501,10.593005,0.014836,0.845385,0,trail,9
6.039078,-61.944809,99.033257,-0.000967,2.944695,10.600903,-0.007812,0.849944,0,trail,9
6.072031,-61.886047,99.109459,-0.000940,2.955198,10.638713,-0.012565,0.845237,0,trail,9
6.105448,-61.819084,99.195747,-0.000993,2.953668,10.633204,-0.017578,0.817695,0,trail,9
6.138627,-61.768879,99.261055,-0.001126,2.955705,10.640537,-0.034729,0.854795,0,trail,9
6.171412,-61.701511,99.348221,-0.001093,2.954124,10.634846,-0.046499,0.850773,0,trail,9
6.203245,-61.652264,99.411140,-0.001068,2.947700,10.611720,-0.035030,0.836248,0,trail,9
6.236552,-61.583241,99.498833,-0.000925,2.964091,10.670727,-0.015661,0.826224,0,trail,9
6.269038,-61.530685,99.566040,-0.000875,2.955385,10.639387,-0.017775,0.831587,0,trail,9
6.302287,-61.461151,99.654396,-0.000934,2.957106,10.645582,-0.019826,0.832386,0,trail,9
6.335029,-61.414692,99.713295,-0.000945,2.944883,10.601578,-0.021542,0.850050,0,trail,9
6.367850,-61.342434,99.803551,-0.000923,2.976527,10.715499,-0.032462,0.837571,0,trail,9
6.401176,-61.289227,99.870552,-0.001092,2.957286,10.646229,-0.045427,0.853062,0,trail,9
6.434654,-61.218964,99.957695,-0.001009,2.953455,10.632439,-0.032637,0.837858,0,trail,9
6.467442,-61.158432,100.032295,-0.000964,2.974641,10.708707,-0.050682,0.835662,0,trail,9
6.500243,-61.102333,100.101562,-0.001095,2.962498,10.664992,-0.036922,0.852639,0,trail,9
6.533779,-61.033840,100.186005,-0.001065,2.949952,10.619828,-0.026046,0.828628,0,trail,9
6.567509,-60.973701,100.259605,-0.001018,2.945738,10.604658,-0.032952,0.861914,0,trail,9
6.599985,-60.911716,100.334518,-0.000950,2.946196,10.606307,-0.056746,0.851351,0,trail,9
6.633251,-60.846882,100.412254,-0.000927,2.979495,10.726182,-0.053666,0.831412,0,trail,9
6.666659,-60.790619,100.479492,-0.001140,2.962329,10.664384,-0.046104,0.837276,0,trail,9
6.699451,-60.726486,100.555489,-0.001101,2.958419,10.650309,-0.038839,0.844946,0,trail,9
6.731856,-60.657341,100.636475,-0.001040,2.950570,10.622052,-0.046642,0.819012,0,trail,9
6.765157,-60.599018,100.704178,-0.000963,2.951242,10.624472,-0.040275,0.834321,0,trail,9
6.798572,-60.528328,100.785744,-0.000960,2.948924,10.616128,-0.056563,0.831913,0,trail,9
6.831695,-60.473068,100.848778,-0.001116,2.946306,10.606701,-0.058609,0.833658,0,trail,9
6.864761,-60.398899,100.932068,-0.001089,2.959619,10.654630,-0.031351,0.791271,0,trail,9
6.898764,-60.341156,100.997086,-0.000985,2.951855,10.626679,-0.033423,0.804341,0,trail,9
6.932505,-60.267170,101.078972,-0.000945,2.952246,10.628084,-0.042067,0.801490,0,trail,9
6.965350,-60.202461,101.151520,-0.001018,2.953038,10.630937,-0.028214,0.803924,0,trail,9
6.998008,-60.136555,101.224648,-0.001003,2.951984,10.627144,-0.024608,0.824729,0,trail,9
7.032360,-60.077015,101.289757,-0.000919,2.950923,10.623323,-0.032960,0.821515,0,trail,9
7.065174,-60.004154,101.369576,-0.000868,2.955517,10.639860,-0.004621,0.802935,0,trail,9
7.098277,-59.940575,101.439644,-0.000980,2.949223,10.617202,-0.017328,0.802875,0,trail,9
7.130854,-59.874477,101.512085,-0.000979,2.954497,10.636191,-0.030543,0.823462,0,trail,9
7.163837,-59.809437,101.583008,-0.000946,2.940280,10.585009,-0.024245,0.835682,0,trail,9
7.195949,-59.749218,101.647217,-0.000862,2.963585,10.668907,-0.039465,0.846854,0,trail,9
7.228949,-59.688133,101.714157,-0.001039,2.966328,10.678779,-0.042080,0.885984,0,trail,9
7.262540,-59.613636,101.793640,-0.001047,2.966930,10.680949,-0.050864,0.871241,0,trail,9
7.295433,-59.544437,101.868141,-0.001095,2.953109,10.631191,-0.054619,0.828050,0,trail,9
7.328568,-59.481037,101.934425,-0.000997,2.954902,10.637648,-0.055398,0.825253,0,trail,9
7.361798,-59.416752,102.001717,-0.000984,2.958740,10.651463,-0.063729,0.832703,0,trail,9
7.395113,-59.346722,102.074402,-0.000992,2.955620,10.640234,-0.055970,0.833766,0,trail,9
7.428426,-59.270180,102.153152,-0.001055,2.960875,10.659150,-0.050955,0.829795,0,trail,9
7.461641,-59.209728,102.215233,-0.001056,2.948411,10.614279,-0.040035,0.838943,0,trail,9
7.494100,-59.133305,102.292336,-0.000989,2.948847,10.615849,-0.032266,0.820556,0,trail,9
7.527554,-59.074837,102.351418,-0.000918,2.955029,10.638103,-0.051320,0.821171,0,trail,9
7.559954,-59.001343,102.425270,-0.000962,2.963465,10.668473,-0.041546,0.827170,0,trail,9
7.593024,-58.929592,102.495636,-0.001045,2.955442,10.639593,-0.038486,0.815021,0,trail,9
7.625991,-58.869423,102.555367,-0.001030,2.956938,10.644978,-0.047690,0.844238,0,trail,9
7.659501,-58.788212,102.635155,-0.001055,2.950286,10.621031,-0.050349,0.829492,0,trail,9
7.692272,-58.727768,102.693794,-0.001047,2.945054,10.602195,-0.040313,0.819136,0,trail,9
7.725414,-58.652454,102.766449,-0.000919,2.951275,10.624589,-0.017062,0.796455,0,trail,9
7.758411,-58.586227,102.830330,-0.000930,2.952345,10.628441,-0.022730,0.808448,0,trail,9
7.790856,-58.510208,102.903931,-0.000926,2.966265,10.678552,-0.027620,0.815524,0,trail,9
7.824324,-58.443249,102.967560,-0.000910,2.952114,10.627609,-0.011529,0.851648,0,trail,9
7.856936,-58.365715,103.041885,-0.000960,2.953994,10.634380,-0.018859,0.849913,0,trail,9
7.890751,-58.295666,103.108490,-0.000988,2.943118,10.595224,-0.028490,0.859670,0,trail,9
7.923316,-58.235973,103.165047,-0.000955,2.953271,10.631775,-0.019027,0.826954,0,trail,9
7.956822,-58.155590,103.240662,-0.000875,2.953625,10.633049,-0.048575,0.850927,0,trail,9
7.990684,-58.082310,103.309402,-0.001005,2.946616,10.607819,-0.019471,0.857209,0,trail,9
8.023838,-58.012424,103.374100,-0.001066,2.974154,10.706955,-0.019727,0.840295,0,trail,9
8.057743,-57.932964,103.447891,-0.001161,2.979335,10.725607,-0.022181,0.842870,0,trail,9
8.090506,-57.873470,103.502945,-0.001139,2.948320,10.613952,-0.060214,0.864796,0,trail,9
8.122847,-57.797855,103.572350,-0.001077,2.946065,10.605834,-0.027722,0.839940,0,trail,9
8.156642,-57.721527,103.641685,-0.000926,2.945547,10.603970,-0.012892,0.830189,0,trail,9
8.188509,-57.660873,103.697205,-0.001002,2.952622,10.629439,0.009760,0.828832,0,trail,9
8.221319,-57.586323,103.764526,-0.000991,2.951642,10.625909,-0.025294,0.857675,0,trail,9
8.254715,-57.520039,103.824684,-0.001012,2.943840,10.597825,-0.000980,0.864849,0,trail,9
8.287432,-57.435661,103.900826,-0.000877,2.954205,10.635138,0.001152,0.824606,0,trail,9
8.320657,-57.366020,103.964722,-0.000870,2.950079,10.620283,0.000834,0.846187,0,trail,9
8.353544,-57.296944,104.027176,-0.000875,2.951741,10.626267,0.022360,0.838352,0,trail,9
8.386090,-57.219353,104.098389,-0.000853,2.955234,10.638844,0.038959,0.855141,0,trail,9
8.419458,-57.160564,104.151970,-0.000998,2.950832,10.622997,0.017193,0.857261,0,trail,9
8.451855,-57.086147,104.221024,-0.001009,2.953445,10.632401,0.062515,0.849344,0,trail,9
8.485769,-57.006752,104.294617,-0.000906,2.956770,10.644372,0.060724,0.822065,0,trail,9
8.518343,-56.939678,104.357651,-0.000911,2.957802,10.648087,0.058188,0.837921,0,trail,9
8.551750,-56.865307,104.427040,-0.001047,2.939777,10.583196,0.035906,0.835728,0,trail,9
8.584739,-56.790394,104.498573,-0.000940,2.947236,10.610051,0.032727,0.837484,0,trail,9
8.617671,-56.718685,104.566612,-0.001053,2.947170,10.609814,0.050344,0.857681,0,trail,9
8.650099,-56.655422,104.627762,-0.001087,2.942301,10.592285,0.041730,0.846912,0,trail,9
8.683594,-56.588028,104.693306,-0.001039,2.948380,10.614168,0.092276,0.848050,0,trail,9
8.716080,-56.510723,104.769264,-0.000993,2.954553,10.636391,0.078110,0.840008,0,trail,9
8.749802,-56.443939,104.835236,-0.001007,2.956487,10.643354,0.066602,0.851657,0,trail,9
8.783772,-56.369301,104.909164,-0.001035,2.960078,10.656282,0.037699,0.848082,0,trail,9
8.816651,-56.303928,104.975136,-0.001029,2.945370,10.603334,0.041054,0.864211,0,trail,9
8.849152,-56.236221,105.043808,-0.000963,2.958592,10.650930,0.024012,0.855892,0,trail,9
8.882546,-56.172215,105.108643,-0.001087,2.936409,10.571071,0.079019,0.859115,0,trail,9
8.914857,-56.108490,105.173347,-0.001053,2.954675,10.636829,0.077937,0.820336,0,trail,9
8.948422,-56.031719,105.253242,-0.000997,2.941881,10.590770,0.072918,0.830695,0,trail,9
8.981443,-55.965755,105.322418,-0.001071,2.936962,10.573062,0.046850,0.837738,0,trail,9
9.015478,-55.901665,105.390015,-0.001042,2.938548,10.578774,0.044692,0.838983,0,trail,9
9.048140,-55.833530,105.462051,-0.001024,2.946826,10.608572,0.084907,0.833280,0,trail,9
9.080856,-55.766922,105.533676,-0.001001,2.930258,10.548928,0.069870,0.828337,0,trail,9
9.114508,-55.700146,105.605904,-0.001115,2.951709,10.626153,0.113472,0.846118,0,trail,9
9.147600,-55.629398,105.684380,-0.001087,2.951010,10.623635,0.088833,0.826397,0,trail,9
9.180688,-55.573566,105.746315,-0.001152,2.943978,10.598321,0.062907,0.841266,0,trail,9
9.213588,-55.502964,105.826797,-0.001044,2.949848,10.619453,0.024095,0.836627,0,trail,9
9.246690,-55.441113,105.896240,-0.001119,2.940751,10.586703,0.082058,0.853075,0,trail,9
9.278867,-55.373554,105.974121,-0.001064,2.950956,10.623441,0.041442,0.826466,0,trail,9
9.311863,-55.314819,106.041656,-0.000958,2.948377,10.614156,0.059454,0.851443,0,trail,9
9.345435,-55.252758,106.114311,-0.000953,2.956014,10.641650,0.082056,0.833764,0,trail,9
9.378206,-55.189949,106.187332,-0.001133,2.935923,10.569323,0.088747,0.821015,0,trail,9
9.411327,-55.130199,106.258774,-0.001118,2.948146,10.613327,0.044402,0.820486,0,trail,9
9.444009,-55.059631,106.344322,-0.001021,2.962056,10.663400,0.036871,0.838363,0,trail,9
9.477681,-54.998672,106.417839,-0.001112,2.943380,10.596167,0.087811,0.845197,0,trail,9
9.510777,-54.933132,106.497871,-0.001028,2.951126,10.624054,0.085401,0.856509,0,trail,9
9.543237,-54.878643,106.565300,-0.001008,2.958372,10.650141,0.089324,0.857105,0,trail,9
9.576657,-54.819221,106.640312,-0.001061,2.952225,10.628009,0.092667,0.831226,0,trail,9
9.609502,-54.751438,106.726074,-0.001142,2.955025,10.638091,0.080378,0.836276,0,trail,9
9.642778,-54.702129,106.789497,-0.001185,2.938978,10.580322,0.032630,0.836708,0,trail,9
9.674854,-54.632793,106.880272,-0.001054,2.944167,10.599000,0.031116,0.835558,0,trail,9
9.708154,-54.576225,106.954170,-0.000996,2.947557,10.611206,0.027311,0.850960,0,trail,9
9.741451,-54.516453,107.032257,-0.000967,2.946201,10.606323,0.078495,0.848558,0,trail,9
9.773864,-54.456760,107.111443,-0.000867,2.957777,10.647996,0.095529,0.825257,0,trail,9
9.807379,-54.406532,107.178123,-0.001168,2.962458,10.664849,0.067260,0.831111,0,trail,9
9.840717,-54.343948,107.263924,-0.001190,2.952733,10.629838,0.051631,0.825241,0,trail,9
9.873169,-54.283451,107.347282,-0.001059,2.955249,10.638896,0.047412,0.842941,0,trail,9
9.906066,-54.227554,107.424980,-0.001009,2.951938,10.626977,0.070454,0.842788,0,trail,9
9.939651,-54.175014,107.498367,-0.000940,2.951793,10.626453,0.074527,0.861821,0,trail,9
9.972201,-54.116039,107.581902,-0.001077,2.949364,10.617709,0.105822,0.846464,0,trail,9
10.005414,-54.064789,107.656021,-0.001114,2.946174,10.606228,0.067653,0.821409,0,trail,9
10.038435,-54.005047,107.744453,-0.001032,2.950704,10.622534,0.035298,0.826064,0,trail,9
10.071201,-53.953651,107.819702,-0.001021,2.946310,10.606716,0.001698,0.841876,0,trail,9
10.104415,-53.897907,107.901886,-0.001044,2.950104,10.620374,0.066356,0.847732,0,trail,9
10.137845,-53.844334,107.981216,-0.000986,2.942776,10.593994,0.070341,0.812577,0,trail,9
10.171434,-53.792187,108.060059,-0.000937,2.967496,10.682987,0.096405,0.841886,0,trail,9
10.203074,-53.736801,108.144623,-0.001073,2.940158,10.584570,0.094034,0.817137,0,trail,9
10.236514,-53.679802,108.233002,-0.001092,2.932240,10.556063,0.071355,0.842458,0,trail,9
10.269352,-53.635422,108.302986,-0.001186,2.936065,10.569836,0.037117,0.842303,0,trail,9
10.301854,-53.576626,108.396774,-0.001065,2.971533,10.697518,0.023298,0.850757,0,trail,9
